date,timestamp_queried,source_url,rows_matched
2023-04-07,20230407121500,http://data.gdeltproject.org/gdeltv2/20230407121500.gkg.csv.zip,116
2023-04-08,20230408121500,http://data.gdeltproject.org/gdeltv2/20230408121500.gkg.csv.zip,87
2023-04-09,20230409121500,http://data.gdeltproject.org/gdeltv2/20230409121500.gkg.csv.zip,37
2023-04-10,20230410121500,http://data.gdeltproject.org/gdeltv2/20230410121500.gkg.csv.zip,129
2023-04-11,20230411121500,http://data.gdeltproject.org/gdeltv2/20230411121500.gkg.csv.zip,215
2023-04-12,20230412121500,http://data.gdeltproject.org/gdeltv2/20230412121500.gkg.csv.zip,148
2023-04-13,20230413121500,http://data.gdeltproject.org/gdeltv2/20230413121500.gkg.csv.zip,178
2023-04-14,20230414121500,http://data.gdeltproject.org/gdeltv2/20230414121500.gkg.csv.zip,209
2023-04-15,20230415121500,http://data.gdeltproject.org/gdeltv2/20230415121500.gkg.csv.zip,103
2023-04-16,20230416121500,http://data.gdeltproject.org/gdeltv2/20230416121500.gkg.csv.zip,53
2023-04-17,20230417121500,http://data.gdeltproject.org/gdeltv2/20230417121500.gkg.csv.zip,159
2023-04-18,20230418121500,http://data.gdeltproject.org/gdeltv2/20230418121500.gkg.csv.zip,169
2023-04-19,20230419121500,http://data.gdeltproject.org/gdeltv2/20230419121500.gkg.csv.zip,135
2023-04-20,20230420121500,http://data.gdeltproject.org/gdeltv2/20230420121500.gkg.csv.zip,209
2023-04-21,20230421121500,http://data.gdeltproject.org/gdeltv2/20230421121500.gkg.csv.zip,133
2023-04-22,20230422121500,http://data.gdeltproject.org/gdeltv2/20230422121500.gkg.csv.zip,53
2023-04-23,20230423121500,http://data.gdeltproject.org/gdeltv2/20230423121500.gkg.csv.zip,83
2023-04-24,20230424121500,http://data.gdeltproject.org/gdeltv2/20230424121500.gkg.csv.zip,175
2023-04-25,20230425121500,http://data.gdeltproject.org/gdeltv2/20230425121500.gkg.csv.zip,279
2023-04-26,20230426121500,http://data.gdeltproject.org/gdeltv2/20230426121500.gkg.csv.zip,213
2023-04-27,20230427121500,http://data.gdeltproject.org/gdeltv2/20230427121500.gkg.csv.zip,222
2023-04-28,20230428121500,http://data.gdeltproject.org/gdeltv2/20230428121500.gkg.csv.zip,212
2023-04-29,20230429121500,http://data.gdeltproject.org/gdeltv2/20230429121500.gkg.csv.zip,60
2023-04-30,20230430121500,http://data.gdeltproject.org/gdeltv2/20230430121500.gkg.csv.zip,87
2023-05-01,20230501121500,http://data.gdeltproject.org/gdeltv2/20230501121500.gkg.csv.zip,121
2023-05-02,20230502121500,http://data.gdeltproject.org/gdeltv2/20230502121500.gkg.csv.zip,170
2023-05-03,20230503121500,http://data.gdeltproject.org/gdeltv2/20230503121500.gkg.csv.zip,197
2023-05-04,20230504121500,http://data.gdeltproject.org/gdeltv2/20230504121500.gkg.csv.zip,188
2023-05-05,20230505121500,http://data.gdeltproject.org/gdeltv2/20230505121500.gkg.csv.zip,169
2023-05-06,20230506121500,http://data.gdeltproject.org/gdeltv2/20230506121500.gkg.csv.zip,74
2023-05-07,20230507121500,http://data.gdeltproject.org/gdeltv2/20230507121500.gkg.csv.zip,60
2023-05-08,20230508121500,http://data.gdeltproject.org/gdeltv2/20230508121500.gkg.csv.zip,191
2023-05-09,20230509121500,http://data.gdeltproject.org/gdeltv2/20230509121500.gkg.csv.zip,166
2023-05-10,20230510121500,http://data.gdeltproject.org/gdeltv2/20230510121500.gkg.csv.zip,208
2023-05-11,20230511121500,http://data.gdeltproject.org/gdeltv2/20230511121500.gkg.csv.zip,159
2023-05-12,20230512121500,http://data.gdeltproject.org/gdeltv2/20230512121500.gkg.csv.zip,196
2023-05-13,20230513121500,http://data.gdeltproject.org/gdeltv2/20230513121500.gkg.csv.zip,72
2023-05-14,20230514121500,http://data.gdeltproject.org/gdeltv2/20230514121500.gkg.csv.zip,128
2023-05-15,20230515121500,http://data.gdeltproject.org/gdeltv2/20230515121500.gkg.csv.zip,202
2023-05-16,20230516121500,http://data.gdeltproject.org/gdeltv2/20230516121500.gkg.csv.zip,175
2023-05-17,20230517121500,http://data.gdeltproject.org/gdeltv2/20230517121500.gkg.csv.zip,224
2023-05-18,20230518121500,http://data.gdeltproject.org/gdeltv2/20230518121500.gkg.csv.zip,155
2023-05-19,20230519121500,http://data.gdeltproject.org/gdeltv2/20230519121500.gkg.csv.zip,155
2023-05-20,20230520121500,http://data.gdeltproject.org/gdeltv2/20230520121500.gkg.csv.zip,60
2023-05-21,20230521121500,http://data.gdeltproject.org/gdeltv2/20230521121500.gkg.csv.zip,73
2023-05-22,20230522121500,http://data.gdeltproject.org/gdeltv2/20230522121500.gkg.csv.zip,177
2023-05-23,20230523121500,http://data.gdeltproject.org/gdeltv2/20230523121500.gkg.csv.zip,173
2023-05-24,20230524121500,http://data.gdeltproject.org/gdeltv2/20230524121500.gkg.csv.zip,217
2023-05-25,20230525121500,http://data.gdeltproject.org/gdeltv2/20230525121500.gkg.csv.zip,178
2023-05-26,20230526121500,http://data.gdeltproject.org/gdeltv2/20230526121500.gkg.csv.zip,182
2023-05-27,20230527121500,http://data.gdeltproject.org/gdeltv2/20230527121500.gkg.csv.zip,68
2023-05-28,20230528121500,http://data.gdeltproject.org/gdeltv2/20230528121500.gkg.csv.zip,68
2023-05-29,20230529121500,http://data.gdeltproject.org/gdeltv2/20230529121500.gkg.csv.zip,135
2023-05-30,20230530121500,http://data.gdeltproject.org/gdeltv2/20230530121500.gkg.csv.zip,138
2023-05-31,20230531121500,http://data.gdeltproject.org/gdeltv2/20230531121500.gkg.csv.zip,171
2023-06-01,20230601121500,http://data.gdeltproject.org/gdeltv2/20230601121500.gkg.csv.zip,176
2023-06-02,20230602121500,http://data.gdeltproject.org/gdeltv2/20230602121500.gkg.csv.zip,144
2023-06-03,20230603121500,http://data.gdeltproject.org/gdeltv2/20230603121500.gkg.csv.zip,57
2023-06-04,20230604121500,http://data.gdeltproject.org/gdeltv2/20230604121500.gkg.csv.zip,89
2023-06-05,20230605121500,http://data.gdeltproject.org/gdeltv2/20230605121500.gkg.csv.zip,192
2023-06-06,20230606121500,http://data.gdeltproject.org/gdeltv2/20230606121500.gkg.csv.zip,219
2023-06-07,20230607121500,http://data.gdeltproject.org/gdeltv2/20230607121500.gkg.csv.zip,164
2023-06-08,20230608121500,http://data.gdeltproject.org/gdeltv2/20230608121500.gkg.csv.zip,143
2023-06-09,20230609121500,http://data.gdeltproject.org/gdeltv2/20230609121500.gkg.csv.zip,164
2023-06-10,20230610121500,http://data.gdeltproject.org/gdeltv2/20230610121500.gkg.csv.zip,112
2023-06-11,20230611121500,http://data.gdeltproject.org/gdeltv2/20230611121500.gkg.csv.zip,90
2023-06-12,20230612121500,http://data.gdeltproject.org/gdeltv2/20230612121500.gkg.csv.zip,125
2023-06-13,20230613121500,http://data.gdeltproject.org/gdeltv2/20230613121500.gkg.csv.zip,225
2023-06-14,20230614121500,http://data.gdeltproject.org/gdeltv2/20230614121500.gkg.csv.zip,125
2023-06-15,20230615121500,http://data.gdeltproject.org/gdeltv2/20230615121500.gkg.csv.zip,145
2023-06-16,20230616121500,http://data.gdeltproject.org/gdeltv2/20230616121500.gkg.csv.zip,170
2023-06-17,20230617121500,http://data.gdeltproject.org/gdeltv2/20230617121500.gkg.csv.zip,73
2023-06-18,20230618121500,http://data.gdeltproject.org/gdeltv2/20230618121500.gkg.csv.zip,86
2023-06-19,20230619121500,http://data.gdeltproject.org/gdeltv2/20230619121500.gkg.csv.zip,158
2023-06-20,20230620121500,http://data.gdeltproject.org/gdeltv2/20230620121500.gkg.csv.zip,171
2023-06-21,20230621121500,http://data.gdeltproject.org/gdeltv2/20230621121500.gkg.csv.zip,182
2023-06-22,20230622121500,http://data.gdeltproject.org/gdeltv2/20230622121500.gkg.csv.zip,159
2023-06-23,20230623121500,http://data.gdeltproject.org/gdeltv2/20230623121500.gkg.csv.zip,132
2023-06-24,20230624121500,http://data.gdeltproject.org/gdeltv2/20230624121500.gkg.csv.zip,59
2023-06-25,20230625121500,http://data.gdeltproject.org/gdeltv2/20230625121500.gkg.csv.zip,99
2023-06-26,20230626121500,http://data.gdeltproject.org/gdeltv2/20230626121500.gkg.csv.zip,199
2023-06-27,20230627121500,http://data.gdeltproject.org/gdeltv2/20230627121500.gkg.csv.zip,147
2023-06-28,20230628121500,http://data.gdeltproject.org/gdeltv2/20230628121500.gkg.csv.zip,127
2023-06-29,20230629121500,http://data.gdeltproject.org/gdeltv2/20230629121500.gkg.csv.zip,174
2023-06-30,20230630121500,http://data.gdeltproject.org/gdeltv2/20230630121500.gkg.csv.zip,158
2023-07-01,20230701121500,http://data.gdeltproject.org/gdeltv2/20230701121500.gkg.csv.zip,72
2023-07-02,20230702121500,http://data.gdeltproject.org/gdeltv2/20230702121500.gkg.csv.zip,52
2023-07-03,20230703121500,http://data.gdeltproject.org/gdeltv2/20230703121500.gkg.csv.zip,117
2023-07-04,20230704121500,http://data.gdeltproject.org/gdeltv2/20230704121500.gkg.csv.zip,128
2023-07-05,20230705121500,http://data.gdeltproject.org/gdeltv2/20230705121500.gkg.csv.zip,163
2023-07-06,20230706121500,http://data.gdeltproject.org/gdeltv2/20230706121500.gkg.csv.zip,144
2023-07-07,20230707121500,http://data.gdeltproject.org/gdeltv2/20230707121500.gkg.csv.zip,131
2023-07-08,20230708121500,http://data.gdeltproject.org/gdeltv2/20230708121500.gkg.csv.zip,60
2023-07-09,20230709121500,http://data.gdeltproject.org/gdeltv2/20230709121500.gkg.csv.zip,45
2023-07-10,20230710121500,http://data.gdeltproject.org/gdeltv2/20230710121500.gkg.csv.zip,115
2023-07-11,20230711121500,http://data.gdeltproject.org/gdeltv2/20230711121500.gkg.csv.zip,160
2023-07-12,20230712121500,http://data.gdeltproject.org/gdeltv2/20230712121500.gkg.csv.zip,151
2023-07-13,20230713121500,http://data.gdeltproject.org/gdeltv2/20230713121500.gkg.csv.zip,128
2023-07-14,20230714121500,http://data.gdeltproject.org/gdeltv2/20230714121500.gkg.csv.zip,102
2023-07-15,20230715121500,http://data.gdeltproject.org/gdeltv2/20230715121500.gkg.csv.zip,71
2023-07-16,20230716121500,http://data.gdeltproject.org/gdeltv2/20230716121500.gkg.csv.zip,44
2023-07-17,20230717121500,http://data.gdeltproject.org/gdeltv2/20230717121500.gkg.csv.zip,124
2023-07-18,20230718121500,http://data.gdeltproject.org/gdeltv2/20230718121500.gkg.csv.zip,206
2023-07-19,20230719121500,http://data.gdeltproject.org/gdeltv2/20230719121500.gkg.csv.zip,124
2023-07-20,20230720121500,http://data.gdeltproject.org/gdeltv2/20230720121500.gkg.csv.zip,180
2023-07-21,20230721121500,http://data.gdeltproject.org/gdeltv2/20230721121500.gkg.csv.zip,208
2023-07-22,20230722121500,http://data.gdeltproject.org/gdeltv2/20230722121500.gkg.csv.zip,58
2023-07-23,20230723121500,http://data.gdeltproject.org/gdeltv2/20230723121500.gkg.csv.zip,71
2023-07-24,20230724121500,http://data.gdeltproject.org/gdeltv2/20230724121500.gkg.csv.zip,115
2023-07-25,20230725121500,http://data.gdeltproject.org/gdeltv2/20230725121500.gkg.csv.zip,194
2023-07-26,20230726121500,http://data.gdeltproject.org/gdeltv2/20230726121500.gkg.csv.zip,135
2023-07-27,20230727121500,http://data.gdeltproject.org/gdeltv2/20230727121500.gkg.csv.zip,147
2023-07-28,20230728121500,http://data.gdeltproject.org/gdeltv2/20230728121500.gkg.csv.zip,143
2023-07-29,20230729121500,http://data.gdeltproject.org/gdeltv2/20230729121500.gkg.csv.zip,58
2023-07-30,20230730121500,http://data.gdeltproject.org/gdeltv2/20230730121500.gkg.csv.zip,54
2023-07-31,20230731121500,http://data.gdeltproject.org/gdeltv2/20230731121500.gkg.csv.zip,127
2023-08-01,20230801121500,http://data.gdeltproject.org/gdeltv2/20230801121500.gkg.csv.zip,125
2023-08-02,20230802121500,http://data.gdeltproject.org/gdeltv2/20230802121500.gkg.csv.zip,116
2023-08-03,20230803121500,http://data.gdeltproject.org/gdeltv2/20230803121500.gkg.csv.zip,132
2023-08-04,20230804121500,http://data.gdeltproject.org/gdeltv2/20230804121500.gkg.csv.zip,167
2023-08-05,20230805121500,http://data.gdeltproject.org/gdeltv2/20230805121500.gkg.csv.zip,54
2023-08-06,20230806121500,http://data.gdeltproject.org/gdeltv2/20230806121500.gkg.csv.zip,83
2023-08-07,20230807121500,http://data.gdeltproject.org/gdeltv2/20230807121500.gkg.csv.zip,100
2023-08-08,20230808121500,http://data.gdeltproject.org/gdeltv2/20230808121500.gkg.csv.zip,163
2023-08-09,20230809121500,http://data.gdeltproject.org/gdeltv2/20230809121500.gkg.csv.zip,129
2023-08-10,20230810121500,http://data.gdeltproject.org/gdeltv2/20230810121500.gkg.csv.zip,149
2023-08-11,20230811121500,http://data.gdeltproject.org/gdeltv2/20230811121500.gkg.csv.zip,149
2023-08-12,20230812121500,http://data.gdeltproject.org/gdeltv2/20230812121500.gkg.csv.zip,63
2023-08-13,20230813121500,http://data.gdeltproject.org/gdeltv2/20230813121500.gkg.csv.zip,55
2023-08-14,20230814121500,http://data.gdeltproject.org/gdeltv2/20230814121500.gkg.csv.zip,106
2023-08-15,20230815121500,http://data.gdeltproject.org/gdeltv2/20230815121500.gkg.csv.zip,160
2023-08-16,20230816121500,http://data.gdeltproject.org/gdeltv2/20230816121500.gkg.csv.zip,110
2023-08-17,20230817121500,http://data.gdeltproject.org/gdeltv2/20230817121500.gkg.csv.zip,189
2023-08-18,20230818121500,http://data.gdeltproject.org/gdeltv2/20230818121500.gkg.csv.zip,135
2023-08-19,20230819121500,http://data.gdeltproject.org/gdeltv2/20230819121500.gkg.csv.zip,62
2023-08-20,20230820121500,http://data.gdeltproject.org/gdeltv2/20230820121500.gkg.csv.zip,48
2023-08-21,20230821121500,http://data.gdeltproject.org/gdeltv2/20230821121500.gkg.csv.zip,121
2023-08-22,20230822121500,http://data.gdeltproject.org/gdeltv2/20230822121500.gkg.csv.zip,82
2023-08-23,20230823121500,http://data.gdeltproject.org/gdeltv2/20230823121500.gkg.csv.zip,112
2023-08-24,20230824121500,http://data.gdeltproject.org/gdeltv2/20230824121500.gkg.csv.zip,171
2023-08-25,20230825121500,http://data.gdeltproject.org/gdeltv2/20230825121500.gkg.csv.zip,104
2023-08-26,20230826121500,http://data.gdeltproject.org/gdeltv2/20230826121500.gkg.csv.zip,75
2023-08-27,20230827121500,http://data.gdeltproject.org/gdeltv2/20230827121500.gkg.csv.zip,64
2023-08-28,20230828121500,http://data.gdeltproject.org/gdeltv2/20230828121500.gkg.csv.zip,139
2023-08-29,20230829121500,http://data.gdeltproject.org/gdeltv2/20230829121500.gkg.csv.zip,138
2023-08-30,20230830121500,http://data.gdeltproject.org/gdeltv2/20230830121500.gkg.csv.zip,122
2023-08-31,20230831121500,http://data.gdeltproject.org/gdeltv2/20230831121500.gkg.csv.zip,107
2023-09-01,20230901121500,http://data.gdeltproject.org/gdeltv2/20230901121500.gkg.csv.zip,139
2023-09-02,20230902121500,http://data.gdeltproject.org/gdeltv2/20230902121500.gkg.csv.zip,55
2023-09-03,20230903121500,http://data.gdeltproject.org/gdeltv2/20230903121500.gkg.csv.zip,53
2023-09-04,20230904121500,http://data.gdeltproject.org/gdeltv2/20230904121500.gkg.csv.zip,101
2023-09-05,20230905121500,http://data.gdeltproject.org/gdeltv2/20230905121500.gkg.csv.zip,148
2023-09-06,20230906121500,http://data.gdeltproject.org/gdeltv2/20230906121500.gkg.csv.zip,132
2023-09-07,20230907121500,http://data.gdeltproject.org/gdeltv2/20230907121500.gkg.csv.zip,161
2023-09-08,20230908121500,http://data.gdeltproject.org/gdeltv2/20230908121500.gkg.csv.zip,117
2023-09-09,20230909121500,http://data.gdeltproject.org/gdeltv2/20230909121500.gkg.csv.zip,71
2023-09-10,20230910121500,http://data.gdeltproject.org/gdeltv2/20230910121500.gkg.csv.zip,65
2023-09-11,20230911121500,http://data.gdeltproject.org/gdeltv2/20230911121500.gkg.csv.zip,125
2023-09-12,20230912121500,http://data.gdeltproject.org/gdeltv2/20230912121500.gkg.csv.zip,122
2023-09-13,20230913121500,http://data.gdeltproject.org/gdeltv2/20230913121500.gkg.csv.zip,183
2023-09-14,20230914121500,http://data.gdeltproject.org/gdeltv2/20230914121500.gkg.csv.zip,145
2023-09-15,20230915121500,http://data.gdeltproject.org/gdeltv2/20230915121500.gkg.csv.zip,138
2023-09-16,20230916121500,http://data.gdeltproject.org/gdeltv2/20230916121500.gkg.csv.zip,66
2023-09-17,20230917121500,http://data.gdeltproject.org/gdeltv2/20230917121500.gkg.csv.zip,86
2023-09-18,20230918121500,http://data.gdeltproject.org/gdeltv2/20230918121500.gkg.csv.zip,128
2023-09-19,20230919121500,http://data.gdeltproject.org/gdeltv2/20230919121500.gkg.csv.zip,132
2023-09-20,20230920121500,http://data.gdeltproject.org/gdeltv2/20230920121500.gkg.csv.zip,122
2023-09-21,20230921121500,http://data.gdeltproject.org/gdeltv2/20230921121500.gkg.csv.zip,152
2023-09-22,20230922121500,http://data.gdeltproject.org/gdeltv2/20230922121500.gkg.csv.zip,112
2023-09-23,20230923121500,http://data.gdeltproject.org/gdeltv2/20230923121500.gkg.csv.zip,93
2023-09-24,20230924121500,http://data.gdeltproject.org/gdeltv2/20230924121500.gkg.csv.zip,88
2023-09-25,20230925121500,http://data.gdeltproject.org/gdeltv2/20230925121500.gkg.csv.zip,111
2023-09-26,20230926121500,http://data.gdeltproject.org/gdeltv2/20230926121500.gkg.csv.zip,175
2023-09-27,20230927121500,http://data.gdeltproject.org/gdeltv2/20230927121500.gkg.csv.zip,146
2023-09-28,20230928121500,http://data.gdeltproject.org/gdeltv2/20230928121500.gkg.csv.zip,113
2023-09-29,20230929121500,http://data.gdeltproject.org/gdeltv2/20230929121500.gkg.csv.zip,144
2023-09-30,20230930121500,http://data.gdeltproject.org/gdeltv2/20230930121500.gkg.csv.zip,128
2023-10-01,20231001121500,http://data.gdeltproject.org/gdeltv2/20231001121500.gkg.csv.zip,39
2023-10-02,20231002121500,http://data.gdeltproject.org/gdeltv2/20231002121500.gkg.csv.zip,131
2023-10-03,20231003121500,http://data.gdeltproject.org/gdeltv2/20231003121500.gkg.csv.zip,109
2023-10-04,20231004121500,http://data.gdeltproject.org/gdeltv2/20231004121500.gkg.csv.zip,156
2023-10-05,20231005121500,http://data.gdeltproject.org/gdeltv2/20231005121500.gkg.csv.zip,131
2023-10-06,20231006121500,http://data.gdeltproject.org/gdeltv2/20231006121500.gkg.csv.zip,144
2023-10-07,20231007121500,http://data.gdeltproject.org/gdeltv2/20231007121500.gkg.csv.zip,87
2023-10-08,20231008121500,http://data.gdeltproject.org/gdeltv2/20231008121500.gkg.csv.zip,58
2023-10-09,20231009121500,http://data.gdeltproject.org/gdeltv2/20231009121500.gkg.csv.zip,150
2023-10-10,20231010121500,http://data.gdeltproject.org/gdeltv2/20231010121500.gkg.csv.zip,120
2023-10-11,20231011121500,http://data.gdeltproject.org/gdeltv2/20231011121500.gkg.csv.zip,116
2023-10-12,20231012121500,http://data.gdeltproject.org/gdeltv2/20231012121500.gkg.csv.zip,168
2023-10-13,20231013121500,http://data.gdeltproject.org/gdeltv2/20231013121500.gkg.csv.zip,120
2023-10-14,20231014121500,http://data.gdeltproject.org/gdeltv2/20231014121500.gkg.csv.zip,56
2023-10-15,20231015121500,http://data.gdeltproject.org/gdeltv2/20231015121500.gkg.csv.zip,47
2023-10-16,20231016121500,http://data.gdeltproject.org/gdeltv2/20231016121500.gkg.csv.zip,80
2023-10-17,20231017121500,http://data.gdeltproject.org/gdeltv2/20231017121500.gkg.csv.zip,131
2023-10-18,20231018121500,http://data.gdeltproject.org/gdeltv2/20231018121500.gkg.csv.zip,88
2023-10-19,20231019121500,http://data.gdeltproject.org/gdeltv2/20231019121500.gkg.csv.zip,160
2023-10-20,20231020121500,http://data.gdeltproject.org/gdeltv2/20231020121500.gkg.csv.zip,88
2023-10-21,20231021121500,http://data.gdeltproject.org/gdeltv2/20231021121500.gkg.csv.zip,40
2023-10-22,20231022121500,http://data.gdeltproject.org/gdeltv2/20231022121500.gkg.csv.zip,47
2023-10-23,20231023121500,http://data.gdeltproject.org/gdeltv2/20231023121500.gkg.csv.zip,100
2023-10-24,20231024121500,http://data.gdeltproject.org/gdeltv2/20231024121500.gkg.csv.zip,120
2023-10-25,20231025121500,http://data.gdeltproject.org/gdeltv2/20231025121500.gkg.csv.zip,108
2023-10-26,20231026121500,http://data.gdeltproject.org/gdeltv2/20231026121500.gkg.csv.zip,146
2023-10-27,20231027121500,http://data.gdeltproject.org/gdeltv2/20231027121500.gkg.csv.zip,105
2023-10-28,20231028121500,http://data.gdeltproject.org/gdeltv2/20231028121500.gkg.csv.zip,66
2023-10-29,20231029121500,http://data.gdeltproject.org/gdeltv2/20231029121500.gkg.csv.zip,46
2023-10-30,20231030121500,http://data.gdeltproject.org/gdeltv2/20231030121500.gkg.csv.zip,126
2023-10-31,20231031121500,http://data.gdeltproject.org/gdeltv2/20231031121500.gkg.csv.zip,161
2023-11-01,20231101121500,http://data.gdeltproject.org/gdeltv2/20231101121500.gkg.csv.zip,145
2023-11-02,20231102121500,http://data.gdeltproject.org/gdeltv2/20231102121500.gkg.csv.zip,137
2023-11-03,20231103121500,http://data.gdeltproject.org/gdeltv2/20231103121500.gkg.csv.zip,108
2023-11-04,20231104121500,http://data.gdeltproject.org/gdeltv2/20231104121500.gkg.csv.zip,36
2023-11-05,20231105121500,http://data.gdeltproject.org/gdeltv2/20231105121500.gkg.csv.zip,62
2023-11-06,20231106121500,http://data.gdeltproject.org/gdeltv2/20231106121500.gkg.csv.zip,125
2023-11-07,20231107121500,http://data.gdeltproject.org/gdeltv2/20231107121500.gkg.csv.zip,95
2023-11-08,20231108121500,http://data.gdeltproject.org/gdeltv2/20231108121500.gkg.csv.zip,113
2023-11-09,20231109121500,http://data.gdeltproject.org/gdeltv2/20231109121500.gkg.csv.zip,110
2023-11-10,20231110121500,http://data.gdeltproject.org/gdeltv2/20231110121500.gkg.csv.zip,165
2023-11-11,20231111121500,http://data.gdeltproject.org/gdeltv2/20231111121500.gkg.csv.zip,70
2023-11-12,20231112121500,http://data.gdeltproject.org/gdeltv2/20231112121500.gkg.csv.zip,55
2023-11-13,20231113121500,http://data.gdeltproject.org/gdeltv2/20231113121500.gkg.csv.zip,106
2023-11-14,20231114121500,http://data.gdeltproject.org/gdeltv2/20231114121500.gkg.csv.zip,128
2023-11-15,20231115121500,http://data.gdeltproject.org/gdeltv2/20231115121500.gkg.csv.zip,93
2023-11-16,20231116121500,http://data.gdeltproject.org/gdeltv2/20231116121500.gkg.csv.zip,108
2023-11-17,20231117121500,http://data.gdeltproject.org/gdeltv2/20231117121500.gkg.csv.zip,100
2023-11-18,20231118121500,http://data.gdeltproject.org/gdeltv2/20231118121500.gkg.csv.zip,38
2023-11-19,20231119121500,http://data.gdeltproject.org/gdeltv2/20231119121500.gkg.csv.zip,42
2023-11-20,20231120121500,http://data.gdeltproject.org/gdeltv2/20231120121500.gkg.csv.zip,93
2023-11-21,20231121121500,http://data.gdeltproject.org/gdeltv2/20231121121500.gkg.csv.zip,100
2023-11-22,20231122121500,http://data.gdeltproject.org/gdeltv2/20231122121500.gkg.csv.zip,119
2023-11-23,20231123121500,http://data.gdeltproject.org/gdeltv2/20231123121500.gkg.csv.zip,154
2023-11-24,20231124121500,http://data.gdeltproject.org/gdeltv2/20231124121500.gkg.csv.zip,77
2023-11-25,20231125121500,http://data.gdeltproject.org/gdeltv2/20231125121500.gkg.csv.zip,50
2023-11-26,20231126121500,http://data.gdeltproject.org/gdeltv2/20231126121500.gkg.csv.zip,46
2023-11-27,20231127121500,http://data.gdeltproject.org/gdeltv2/20231127121500.gkg.csv.zip,133
2023-11-28,20231128121500,http://data.gdeltproject.org/gdeltv2/20231128121500.gkg.csv.zip,111
2023-11-29,20231129121500,http://data.gdeltproject.org/gdeltv2/20231129121500.gkg.csv.zip,74
2023-11-30,20231130121500,http://data.gdeltproject.org/gdeltv2/20231130121500.gkg.csv.zip,109
2023-12-01,20231201121500,http://data.gdeltproject.org/gdeltv2/20231201121500.gkg.csv.zip,117
2023-12-02,20231202121500,http://data.gdeltproject.org/gdeltv2/20231202121500.gkg.csv.zip,48
2023-12-03,20231203121500,http://data.gdeltproject.org/gdeltv2/20231203121500.gkg.csv.zip,51
2023-12-04,20231204121500,http://data.gdeltproject.org/gdeltv2/20231204121500.gkg.csv.zip,90
2023-12-05,20231205121500,http://data.gdeltproject.org/gdeltv2/20231205121500.gkg.csv.zip,103
2023-12-06,20231206121500,http://data.gdeltproject.org/gdeltv2/20231206121500.gkg.csv.zip,145
2023-12-07,20231207121500,http://data.gdeltproject.org/gdeltv2/20231207121500.gkg.csv.zip,163
2023-12-08,20231208121500,http://data.gdeltproject.org/gdeltv2/20231208121500.gkg.csv.zip,93
2023-12-09,20231209121500,http://data.gdeltproject.org/gdeltv2/20231209121500.gkg.csv.zip,89
2023-12-10,20231210121500,http://data.gdeltproject.org/gdeltv2/20231210121500.gkg.csv.zip,92
2023-12-11,20231211121500,http://data.gdeltproject.org/gdeltv2/20231211121500.gkg.csv.zip,161
2023-12-12,20231212121500,http://data.gdeltproject.org/gdeltv2/20231212121500.gkg.csv.zip,108
2023-12-13,20231213121500,http://data.gdeltproject.org/gdeltv2/20231213121500.gkg.csv.zip,113
2023-12-14,20231214121500,http://data.gdeltproject.org/gdeltv2/20231214121500.gkg.csv.zip,126
2023-12-15,20231215121500,http://data.gdeltproject.org/gdeltv2/20231215121500.gkg.csv.zip,97
2023-12-16,20231216121500,http://data.gdeltproject.org/gdeltv2/20231216121500.gkg.csv.zip,46
2023-12-17,20231217121500,http://data.gdeltproject.org/gdeltv2/20231217121500.gkg.csv.zip,77
2023-12-18,20231218121500,http://data.gdeltproject.org/gdeltv2/20231218121500.gkg.csv.zip,121
2023-12-19,20231219121500,http://data.gdeltproject.org/gdeltv2/20231219121500.gkg.csv.zip,97
2023-12-20,20231220121500,http://data.gdeltproject.org/gdeltv2/20231220121500.gkg.csv.zip,122
2023-12-21,20231221121500,http://data.gdeltproject.org/gdeltv2/20231221121500.gkg.csv.zip,95
2023-12-22,20231222121500,http://data.gdeltproject.org/gdeltv2/20231222121500.gkg.csv.zip,90
2023-12-23,20231223121500,http://data.gdeltproject.org/gdeltv2/20231223121500.gkg.csv.zip,35
2023-12-24,20231224121500,http://data.gdeltproject.org/gdeltv2/20231224121500.gkg.csv.zip,39
2023-12-25,20231225121500,http://data.gdeltproject.org/gdeltv2/20231225121500.gkg.csv.zip,44
2023-12-26,20231226121500,http://data.gdeltproject.org/gdeltv2/20231226121500.gkg.csv.zip,46
2023-12-27,20231227121500,http://data.gdeltproject.org/gdeltv2/20231227121500.gkg.csv.zip,70
2023-12-28,20231228121500,http://data.gdeltproject.org/gdeltv2/20231228121500.gkg.csv.zip,91
2023-12-29,20231229121500,http://data.gdeltproject.org/gdeltv2/20231229121500.gkg.csv.zip,104
2023-12-30,20231230121500,http://data.gdeltproject.org/gdeltv2/20231230121500.gkg.csv.zip,54
2023-12-31,20231231121500,http://data.gdeltproject.org/gdeltv2/20231231121500.gkg.csv.zip,43
2024-01-01,20240101121500,http://data.gdeltproject.org/gdeltv2/20240101121500.gkg.csv.zip,59
